"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000089057",68.2308578817697,0.635065325529052,0.203481065491425,3.12100452194563,0.00180235266556487,0.0204855718683813,"SLC23A2","no","no"
"ENSG00000089060",8.61226380253776,0.334137170216387,0.574132386773744,0.581986276882974,0.560575924484582,0.87746827099307,"SLC8B1","no","no"
"ENSG00000089063",240.65979991769,0.00104098645045061,0.134670207645008,0.00772989415145677,0.993832498219311,0.997647749303652,"TMEM230","no","no"
"ENSG00000089091",34.7093547335415,0.634288831428967,0.276772438261,2.29173408817111,0.0219209921142233,0.144298277145514,"DZANK1","no","no"
"ENSG00000089094",184.365189130036,-0.147703455714746,0.139845871774388,-1.05618745723888,0.290882580004066,0.695038741951829,"KDM2B","no","no"
"ENSG00000089101",2.07233312104482,2.55296500864107,1.38340178113496,1.84542556143493,0.0649756576307339,0.306393989897615,"CFAP61","no","no"
"ENSG00000089116",199.731718999416,-1.93789428620646,0.50713292043663,-3.82127487313972,0.000132763575838466,0.00221805602911175,"LHX5","yes","no"
"ENSG00000089123",22.2423760852818,0.487616962507973,0.341722308003772,1.42693921668875,0.15359741567439,0.511352431115605,"TASP1","no","no"
"ENSG00000089127",33.1317954696614,-0.391989780688325,0.320907430562662,-1.22150422008313,0.22189516876813,0.620207074522184,"OAS1","no","no"
"ENSG00000089154",191.98017250574,-0.0364282457983606,0.136523453272396,-0.266827749556537,0.7896017875526,0.954368142079367,"GCN1","no","no"
"ENSG00000089157",3320.17286930072,-0.218712291776052,0.100920044175639,-2.16718386880023,0.030220836889878,0.181175148255153,"RPLP0","no","no"
"ENSG00000089159",156.616474062918,-0.355416083023482,0.146863199846987,-2.42004861254405,0.0155184323702622,0.112045200270613,"PXN","no","no"
"ENSG00000089163",14.3562837855296,0.505240311424689,0.418644455530328,1.20684820914364,0.227490606113102,0.625933896173871,"SIRT4","no","no"
"ENSG00000089177",48.6393364625496,-0.233774304622473,0.258248961733878,-0.905228439459803,0.365344378303475,0.764822205452045,"KIF16B","no","no"
"ENSG00000089195",107.13200491637,0.0684279635444495,0.176756323033683,0.387131630540932,0.69865876201489,0.927744283118086,"TRMT6","no","no"
"ENSG00000089199",6.19097622573837,-0.39929312717446,0.621861227211588,-0.642093621055749,0.52081239746138,0.858014231307621,"CHGB","no","no"
"ENSG00000089220",1699.52453442242,-0.207749224656062,0.0857913963576827,-2.42156245819698,0.0154539450980896,0.111770327709431,"PEBP1","no","no"
"ENSG00000089225",18.6554079402018,0.511162531843185,0.497035185343974,1.02842323222939,0.303750784842485,0.708570404228009,"TBX5","no","no"
"ENSG00000089234",98.9794189563048,-0.0469734357136332,0.172607233984317,-0.272140597061541,0.785513915142188,0.953089059902626,"BRAP","no","no"
"ENSG00000089248",385.954766969083,-0.379222741800119,0.118891547118007,-3.18965267920785,0.00142443873794703,0.0168936238269205,"ERP29","no","no"
"ENSG00000089280",1291.08222080764,0.278013919332699,0.178812832518656,1.55477610536533,0.119999401820797,0.444100126047489,"FUS","no","no"
"ENSG00000089289",154.002904444834,-0.0989590240152035,0.153871680543819,-0.643126946202567,0.520141731083292,0.857562460482575,"IGBP1","no","no"
"ENSG00000089327",30.9114279930221,-1.71847928998001,0.414783954341462,-4.14307080105926,3.42686092276456e-05,0.000668929576203776,"FXYD5","yes","no"
"ENSG00000089335",154.686154919969,0.335056903890505,0.154876755738596,2.16337759848237,0.0305121491106527,0.18253362020102,"ZNF302","no","no"
"ENSG00000089351",134.636461643352,0.0540697981926301,0.159129742054013,0.33978436397061,0.734018923836733,0.940388816579324,"GRAMD1A","no","no"
"ENSG00000089472",259.573467259624,0.522956795464113,0.146495006231947,3.56979264287079,0.000357263910955166,0.00515898842065293,"HEPH","no","no"
"ENSG00000089597",113.604820074998,-0.350009245296294,0.192161526103115,-1.82143248127868,0.0685411414592186,0.317718509464754,"GANAB","no","no"
"ENSG00000089639",22.7539753416169,0.287518525759224,0.353384114868108,0.813614742888298,0.415865689380347,0.797252398338613,"GMIP","no","no"
"ENSG00000089682",74.1833174804995,-0.121748415879277,0.208707631510669,-0.583344341546293,0.559661518105337,0.877010327075438,"RBM41","no","no"
"ENSG00000089685",465.417407115894,-0.399440053712594,0.124849546064365,-3.19937129372233,0.0013772766756542,0.0164611797025224,"BIRC5","no","no"
"ENSG00000089692",6.90838389382876,-0.762989687472964,0.647829195568038,-1.1777636647017,0.238890838000321,0.640422705895364,"LAG3","no","no"
"ENSG00000089693",207.505850813308,-0.361428427827869,0.132265435530631,-2.73259923409217,0.00628367393210033,0.0555990046634547,"MLF2","no","no"
"ENSG00000089737",18.2515306026195,0.165406583191605,0.404585657104871,0.408829577338997,0.682664732524817,0.92303230323769,"DDX24","no","no"
"ENSG00000089775",57.4382724963392,0.33313505504891,0.228065456839403,1.46069930828453,0.144097978978955,0.493766794136431,"ZBTB25","no","no"
"ENSG00000089818",52.4094883755021,-0.0326629723383741,0.229993782770593,-0.1420167621268,0.887066765621669,0.976378748285214,"NECAP1","no","no"
"ENSG00000089820",11.0284540355617,0.435363904496654,0.477799367499991,0.911185602389193,0.36219758875827,0.76241691444589,"ARHGAP4","no","no"
"ENSG00000089847",2.7849937609364,0.324738349572961,0.970595075302003,0.334576547765728,0.737944538453478,0.941214361955434,"ANKRD24","no","no"
"ENSG00000089876",70.5920686067544,0.0444777425650566,0.219978400538029,0.202191408139489,0.839767089731782,0.963941203051571,"DHX32","no","no"
"ENSG00000089902",153.633796638767,-0.296280844271691,0.146493182674509,-2.02248895725062,0.0431258632700865,0.232218297799219,"RCOR1","no","no"
"ENSG00000089916",314.850212116047,0.114856344364385,0.125079021703187,0.918270248682786,0.358477399043281,0.759213052359966,"GPATCH2L","no","no"
"ENSG00000090006",51.951531018915,-0.441354175291915,0.287522892935073,-1.53502272736098,0.124778245473894,0.454330402129177,"LTBP4","no","no"
"ENSG00000090013",72.1005147237767,-0.632170649893215,0.209764474101235,-3.01371646748974,0.00258068863309884,0.0273999839564396,"BLVRB","no","no"
"ENSG00000090020",34.5062000410493,-0.26134235351268,0.275206563044953,-0.949622533057074,0.342304084795984,0.745867389154943,"SLC9A1","no","no"
"ENSG00000090054",177.527093313135,-0.102650165102325,0.145822944894754,-0.703936991372735,0.481472013524471,0.837171343853443,"SPTLC1","no","no"
"ENSG00000090060",679.125019696355,-0.0389426042414944,0.103489770844426,-0.376294235881883,0.70669816405266,0.931114031018078,"PAPOLA","no","no"
"ENSG00000090061",7.64287293062274,0.372719977718583,0.617080557781231,0.60400538149951,0.545840064307195,0.868351308665267,"CCNK","no","no"
"ENSG00000090097",20.4088391452423,0.572821790320957,0.353071403195884,1.62239644767593,0.104718489292657,0.410878723537539,"PCBP4","no","no"
"ENSG00000090238",59.8189322233146,-0.178675129328873,0.217176606526311,-0.822718119537548,0.410668308840874,0.79373407630019,"YPEL3","no","no"
"ENSG00000090263",155.506875808327,-0.0686212142454811,0.148157944813826,-0.463162568377348,0.643247844508398,0.910047885506182,"MRPS33","no","no"
"ENSG00000090266",256.506680577137,-0.327568375310852,0.158941443251352,-2.06093746608825,0.039309006352323,0.217622894274723,"NDUFB2","no","no"
"ENSG00000090273",375.421437913841,0.0213372744587947,0.139863441653409,0.152557910820397,0.878746918668437,0.973886405812532,"NUDC","no","no"
"ENSG00000090316",137.377323376281,-0.0208637044211433,0.188738283732952,-0.110543044095196,0.911978714769583,0.982640082050068,"MAEA","no","no"
"ENSG00000090339",3.69048412050063,-1.1185486321727,0.861180762538908,-1.29885464333298,0.193993817800288,0.578426950749132,"ICAM1","no","no"
"ENSG00000090372",111.003454435698,-0.159055236214683,0.175018321758377,-0.908791917421471,0.363459973823751,0.763524262915299,"STRN4","no","no"
"ENSG00000090376",3.25053186159909,-0.0563045966441072,0.874349672584764,-0.0643959715541024,0.948654937605327,0.990042076735516,"IRAK3","no","no"
"ENSG00000090432",38.3397469253901,0.394451729118821,0.278204519701877,1.41784802612666,0.156235139184569,0.51625647111773,"MUL1","no","no"
"ENSG00000090447",17.9818352079934,0.0345281856009118,0.384985210481246,0.0896870442315181,0.928535911653545,0.986311536207299,"TFAP4","no","no"
"ENSG00000090470",292.224847331437,-0.0346871998748593,0.124160149003113,-0.279374663717499,0.779957312727043,0.951256001280421,"PDCD7","no","no"
"ENSG00000090487",221.748920128506,0.00791723876271499,0.130304145048195,0.0607596846576651,0.9515505979516,0.990663139409195,"SPG21","no","no"
"ENSG00000090520",152.990556355623,-0.192574250241546,0.177084499469485,-1.08747095775444,0.276828726795272,0.68076858068631,"DNAJB11","no","no"
"ENSG00000090530",73.1364240371624,-0.985135659381361,0.207882591971359,-4.73890406137079,2.14877202727552e-06,5.6468661163992e-05,"P3H2","no","no"
"ENSG00000090534",2.64371820337271,2.29333917559575,1.16233635481739,1.97304262754136,0.0484907059126138,0.251272721024212,"THPO","no","no"
"ENSG00000090539",54.5309105093286,2.18059748409842,0.268085992452743,8.13394785810308,4.15531332884114e-16,4.26209228953378e-14,"CHRD","yes","yes"
"ENSG00000090581",52.816896944638,-0.0218663161370432,0.233699559971878,-0.0935659277222191,0.925453976576903,0.985833955492043,"GNPTG","no","no"
"ENSG00000090612",130.529056327577,0.307967974487197,0.166231141262204,1.85264910141851,0.0639326697929607,0.302741047447137,"ZNF268","no","no"
"ENSG00000090615",139.176275547497,-0.0272106912181562,0.151524350131435,-0.179579659602917,0.857482574351631,0.969019436987647,"GOLGA3","no","no"
