"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000239523",10.0496668672659,-0.205192338498602,0.368485451532439,-0.556853296772663,0.57762766612048,0.947766661605349,"MYLK-AS1","no","no"
"ENSG00000239653",6.94203975654223,-0.356870555765674,0.442779931375744,-0.805977259757136,0.420255961206839,0.902710468223096,"PSMD6-AS2","no","no"
"ENSG00000239665",12.3250807933719,-0.368335188772031,0.355303952511461,-1.03667630536745,0.299886738324256,0.847723915960427,NA,"no","no"
"ENSG00000239672",274.272317058159,0.452799394370096,0.133562609164708,3.39016583459903,0.000698503553144869,0.0855651841129829,"NME1","no","no"
"ENSG00000239697",12.7136183430716,0.341095260984292,0.36410600343649,0.936802078968711,0.348860375723517,0.874770505144713,"TNFSF12","no","no"
"ENSG00000239713",7.80566505504863,0.384134507539308,0.500194970672957,0.767969551997889,0.442505274341215,0.9089822037409,"APOBEC3G","no","no"
"ENSG00000239763",12.7772218803325,-0.662737645721793,0.415105191071702,-1.59655350011587,0.11036527113966,0.694317736988233,NA,"no","no"
"ENSG00000239789",18.5028563493543,0.120048936986856,0.356161970572292,0.337062760501796,0.736069589260711,0.97231407624366,"MRPS17","no","no"
"ENSG00000239857",146.658569812872,0.0612346909003338,0.179583348119242,0.340982009421467,0.733117125409798,0.97231407624366,"GET4","no","no"
"ENSG00000239881",8.14246787495651,0.313772012008992,0.495838885713892,0.632810416950728,0.526857453380933,0.931115914478362,NA,"no","no"
"ENSG00000239887",71.9250770539559,0.10773510632221,0.191280414878007,0.563231245556006,0.573277429019263,0.944959424568426,"C1orf226","no","no"
"ENSG00000239899",26.8991163014813,-0.208468720509512,0.364919759530393,-0.571272766313849,0.567814759380423,0.944004811081806,NA,"no","no"
"ENSG00000239900",31.216454044281,-0.121457690479256,0.276000571083944,-0.440063185384914,0.659891344693485,0.960992671017941,"ADSL","no","no"
"ENSG00000239922",15.2015760745105,0.118496435086804,0.336729601402776,0.351903826076359,0.724910389718588,0.97231407624366,NA,"no","no"
"ENSG00000240024",90.4857322331697,-0.0888712327250062,0.165202031197128,-0.5379548428128,0.590608224581955,0.949413347444053,NA,"no","no"
"ENSG00000240038",6.20004719291092,0.463911386788512,0.525845194164356,0.882220455633781,0.377657602128143,0.888193107328346,"AMY2B","no","no"
"ENSG00000240065",9.73907673867305,-0.39473978554835,0.519118628351252,-0.760403815216697,0.447013243466833,0.9089822037409,"PSMB9","no","no"
"ENSG00000240086",5.56884179999413,0.0894105754646115,0.761511378782951,0.117412001915858,0.906533573702113,0.992859555151144,"LOC102724019","no","no"
