gene1,gene2,STRING_score,double,gene_mouse,scRNA,gene_SHH_link,gene1_SHH_corr,gene2_SHH_corr
PODXL,CNTN1,0.623,exclude,NA,expressed,FALSE,0.500627943783634,2.65144160685114e-05
NTRK2,CNTN6,0.466,exclude,NA,expressed,FALSE,0.67648009689057,0.620569213455202
NFASC,CNTN6,0.469,exclude,NA,expressed,FALSE,0.00443278207954576,0.620569213455202
COL8A1,COL12A1,0.67,exclude,NA,expressed,FALSE,0.00408483328757876,0.000441808597759817
NID1,COL12A1,0.418,exclude,NA,expressed,FALSE,0.136260757932666,0.000441808597759817
COL14A1,COL12A1,0.772,exclude,NA,expressed,FALSE,0.0136473389625893,0.000441808597759817
GPRIN2,COL12A1,0.439,exclude,NA,expressed,FALSE,0.00564709931246992,0.000441808597759817
FBLN1,COL12A1,0.469,exclude,NA,expressed,FALSE,0.00666907917797056,0.000441808597759817
COL23A1,COL12A1,0.473,exclude,NA,expressed,FALSE,0.00423384613951103,0.000441808597759817
COL8A2,COL12A1,0.646,exclude,NA,expressed,FALSE,0.000133472369372195,0.000441808597759817
COL27A1,COL12A1,0.695,exclude,NA,expressed,FALSE,0.00016037723319966,0.000441808597759817
TGFB3,COL14A1,0.614,exclude,NA,expressed,FALSE,4.81377888782815e-06,0.0136473389625893
COL8A1,COL14A1,0.614,exclude,NA,expressed,FALSE,0.00408483328757876,0.0136473389625893
NID1,COL14A1,0.596,exclude,NA,expressed,FALSE,0.136260757932666,0.0136473389625893
COL27A1,COL14A1,0.535,exclude,NA,expressed,FALSE,0.00016037723319966,0.0136473389625893
COL23A1,COL14A1,0.538,exclude,NA,expressed,FALSE,0.00423384613951103,0.0136473389625893
FBLN1,COL14A1,0.596,exclude,NA,expressed,FALSE,0.00666907917797056,0.0136473389625893
COL8A2,COL14A1,0.757,exclude,NA,expressed,FALSE,0.000133472369372195,0.0136473389625893
COL8A1,COL23A1,0.642,exclude,NA,expressed,FALSE,0.00408483328757876,0.00423384613951103
COL27A1,COL23A1,0.571,exclude,NA,expressed,FALSE,0.00016037723319966,0.00423384613951103
COL8A2,COL23A1,0.608,exclude,NA,expressed,FALSE,0.000133472369372195,0.00423384613951103
COL8A1,COL27A1,0.542,exclude,NA,expressed,FALSE,0.00408483328757876,0.00016037723319966
COL8A2,COL27A1,0.599,exclude,NA,expressed,FALSE,0.000133472369372195,0.00016037723319966
NID1,COL8A1,0.405,exclude,NA,expressed,FALSE,0.136260757932666,0.00408483328757876
TGFBR1,COL8A1,0.556,exclude,NA,expressed,FALSE,0.0370457019540602,0.00408483328757876
COL8A2,COL8A1,0.927,exclude,NA,expressed,FALSE,0.000133472369372195,0.00408483328757876
CYYR1,COL8A2,0.583,exclude,NA,expressed,FALSE,0.139862974726801,0.000133472369372195
POLR2I,COPS8,0.549,exclude,NA,expressed,FALSE,0.00204163329135895,0.00165881266174951
STAMBPL1,COPS8,0.406,exclude,NA,expressed,FALSE,0.000475375222696136,0.00165881266174951
ERCC6,COPS8,0.507,exclude,NA,expressed,FALSE,0.00204251279467302,0.00165881266174951
DCAF7,COPS8,0.521,exclude,NA,expressed,FALSE,0.0149811997192877,0.00165881266174951
SCG3,CPE,0.803,exclude,NA,expressed,FALSE,0.0512999834076458,9.93491812086284e-06
FOXO1,CPE,0.492,exclude,NA,expressed,FALSE,0.0773664950596631,9.93491812086284e-06
IGF1R,CPEB3,0.543,exclude,NA,expressed,FALSE,0.171417071798311,0.000409790485785719
STAU2,CPEB3,0.577,exclude,NA,expressed,FALSE,0.0037339120626757,0.000409790485785719
HPGD,CRYL1,0.62,exclude,NA,expressed,FALSE,0.000953838994481211,3.77191319245461e-05
ECHDC2,CRYL1,0.738,exclude,NA,expressed,FALSE,0.0637242505088718,3.77191319245461e-05
HADHB,CRYL1,0.872,exclude,NA,expressed,FALSE,0.0516989312277486,3.77191319245461e-05
PHF10,CTDSP1,0.438,exclude,NA,expressed,FALSE,4.88865345550198e-05,0.0313519560314739
DCX,CUX1,0.442,exclude,NA,expressed,FALSE,0.327478501750503,0.00281861386672891
PTBP2,CUX1,0.456,exclude,NA,expressed,FALSE,5.83604889226493e-05,0.00281861386672891
SOX5,CUX1,0.484,exclude,NA,expressed,FALSE,0.0556007423463522,0.00281861386672891
NES,CUX1,0.526,exclude,NA,expressed,FALSE,0.173820223332922,0.00281861386672891
GLI1,CXCR4,0.409,exclude,NA,expressed,FALSE,0.0788665442997865,0.106669358550061
KIT,CXCR4,0.833,exclude,NA,expressed,FALSE,0.0125550723908042,0.106669358550061
SHH,CXCR4,0.506,exclude,SHH,expressed,FALSE,1,0.106669358550061
SOX7,CXCR4,0.4,exclude,NA,expressed,FALSE,1.64338610316522e-06,0.106669358550061
S1PR1,CXCR4,0.719,exclude,NA,expressed,FALSE,0.0156795484615698,0.106669358550061
DYRK2,CXCR4,0.445,exclude,NA,expressed,FALSE,3.13863323955812e-05,0.106669358550061
NES,CXCR4,0.593,exclude,NA,expressed,FALSE,0.173820223332922,0.106669358550061
PSMA7,CXCR4,0.603,exclude,NA,expressed,FALSE,0.00116336248587619,0.106669358550061
RUNX2,CXCR4,0.491,exclude,NA,NA,FALSE,0.106668882179129,0.106669358550061
GNA14,CXCR4,0.701,exclude,NA,expressed,FALSE,9.09557946702484e-05,0.106669358550061
PODXL,CXCR4,0.433,exclude,NA,expressed,FALSE,0.500627943783634,0.106669358550061
FOXO1,CXCR4,0.447,exclude,NA,expressed,FALSE,0.0773664950596631,0.106669358550061
GPSM1,CXCR4,0.4,exclude,NA,expressed,FALSE,9.74350555687654e-05,0.106669358550061
PGF,CXCR4,0.434,exclude,NA,expressed,FALSE,0.0572424918375152,0.106669358550061
PTPN6,CXCR4,0.481,exclude,NA,expressed,FALSE,0.00012290224580892,0.106669358550061
FOXA2,CXCR4,0.564,exclude,NA,expressed,FALSE,0.420851659651168,0.106669358550061
TGFBR1,CXCR4,0.581,exclude,NA,expressed,FALSE,0.0370457019540602,0.106669358550061
NCAM1,CXCR4,0.602,exclude,NA,expressed,FALSE,0.0806611808596926,0.106669358550061
IGF1R,CXCR4,0.697,exclude,NA,expressed,FALSE,0.171417071798311,0.106669358550061
SHISAL1,CYYR1,0.502,exclude,NA,NA,FALSE,0.0289815735802687,0.139862974726801
ZMYND10,DAW1,0.421,exclude,NA,expressed,FALSE,0.000426465748510227,0.000397944356189063
IQCA1,DAW1,0.573,exclude,NA,expressed,FALSE,0.0227047852633724,0.000397944356189063
DNAAF1,DAW1,0.612,exclude,NA,expressed,FALSE,0.000298276544822291,0.000397944356189063
DNAAF4,DAW1,0.675,exclude,NA,NA,FALSE,0.000170341566799131,0.000397944356189063
DYRK2,DCAF7,0.809,exclude,NA,expressed,FALSE,3.13863323955812e-05,0.0149811997192877
SOWAHC,DCAF7,0.473,exclude,NA,expressed,FALSE,0.197557586072276,0.0149811997192877
FBRSL1,DCAF7,0.849,exclude,NA,expressed,FALSE,0.00182342339266466,0.0149811997192877
RYBP,DCAF7,0.877,exclude,NA,expressed,FALSE,0.000529358720963454,0.0149811997192877
NTRK2,DCX,0.532,exclude,NA,expressed,FALSE,0.67648009689057,0.327478501750503
SHH,DCX,0.453,exclude,SHH,expressed,FALSE,1,0.327478501750503
NFASC,DCX,0.885,exclude,NA,expressed,FALSE,0.00443278207954576,0.327478501750503
ELAVL3,DCX,0.475,exclude,NA,expressed,FALSE,0.00726353907702157,0.327478501750503
NES,DCX,0.876,exclude,NA,expressed,FALSE,0.173820223332922,0.327478501750503
STK33,DCX,0.785,exclude,NA,expressed,FALSE,0.00181843179482561,0.327478501750503
TUBA1A,DCX,0.594,exclude,NA,expressed,FALSE,0.00824881513846549,0.327478501750503
NCAM1,DCX,0.675,exclude,NA,expressed,FALSE,0.0806611808596926,0.327478501750503
SFRP1,DKK3,0.775,exclude,tested,expressed,FALSE,0.261302351406635,0.0312702652875736
FZD10,DKK3,0.483,exclude,NA,expressed,FALSE,2.92694764823093e-05,0.0312702652875736
NKD1,DKK3,0.469,exclude,NA,expressed,FALSE,0.265435522372461,0.0312702652875736
WNT4,DKK3,0.469,exclude,NA,expressed,FALSE,2.67780518301584e-05,0.0312702652875736
FRZB,DKK3,0.657,exclude,tested,expressed,FALSE,0.556107652448465,0.0312702652875736
IGFBP7,DKK3,0.453,exclude,NA,expressed,FALSE,0.000201063755984576,0.0312702652875736
SHH,DKK3,0.403,exclude,SHH,expressed,FALSE,1,0.0312702652875736
FZD9,DKK3,0.501,exclude,NA,expressed,FALSE,0.00562768889898243,0.0312702652875736
ZMYND10,DLEC1,0.413,exclude,NA,expressed,FALSE,0.000426465748510227,0.0196765177877422
RNASEH2B,DLEU7,0.46,exclude,NA,expressed,FALSE,0.142482396887079,0.133174787640572
SHH,DLL3,0.406,exclude,SHH,expressed,FALSE,1,0.00181183000403487
MYOCD,DLL3,0.413,exclude,NA,expressed,FALSE,0.0896004509185944,0.00181183000403487
HEY1,DLL3,0.699,exclude,NA,expressed,FALSE,0.0246888393136628,0.00181183000403487
ZMYND10,DNAAF1,0.844,exclude,NA,expressed,FALSE,0.000426465748510227,0.000298276544822291
DNAAF4,DNAAF1,0.861,exclude,NA,NA,FALSE,0.000170341566799131,0.000298276544822291
IQCD,DNAAF1,0.425,exclude,NA,expressed,FALSE,0.00189390843609153,0.000298276544822291
ZMYND10,DNAAF4,0.807,exclude,NA,expressed,FALSE,0.000426465748510227,0.000170341566799131
RAC3,DOCK1,0.938,exclude,NA,expressed,FALSE,1.95095734322891e-05,0.0563408111709039
WDR35,DOCK1,0.991,exclude,NA,expressed,FALSE,0.00589851961535907,0.0563408111709039
PREX1,DOCK1,0.551,exclude,NA,expressed,FALSE,0.0278978146747718,0.0563408111709039
SHB,DOCK1,0.522,exclude,NA,expressed,FALSE,0.027530746064254,0.0563408111709039
TIAM2,DOCK1,0.402,exclude,NA,expressed,FALSE,1.20651460965443e-05,0.0563408111709039
STK36,DPCD,0.613,exclude,NA,expressed,FALSE,0.0226638194743119,2.7717302125345e-06
TEX15,DPY19L2,0.421,exclude,NA,expressed,FALSE,0.112440467877325,0.000840213629623312
NTRK2,DPYSL2,0.568,exclude,NA,expressed,FALSE,0.67648009689057,0.0217666852287574
SHANK1,DPYSL2,0.511,exclude,NA,expressed,FALSE,0.00990693524551644,0.0217666852287574
RTN4,DPYSL2,0.416,exclude,NA,expressed,FALSE,0.0488346532684396,0.0217666852287574
NTRK3,DPYSL2,0.619,exclude,NA,expressed,FALSE,0.0051870219629433,0.0217666852287574
TUBA1A,DPYSL2,0.438,exclude,NA,expressed,FALSE,0.00824881513846549,0.0217666852287574
STK38L,DUSP23,0.513,exclude,NA,expressed,FALSE,0.00646688200727775,0.0039497689456719
IFT88,DYNLL2,0.649,exclude,NA,expressed,FALSE,0.00169037910960148,0.0216492890641546
ULK1,DYNLL2,0.529,exclude,NA,expressed,FALSE,0.0108915758480401,0.0216492890641546
GPRIN2,DYNLL2,0.453,exclude,NA,expressed,FALSE,0.00564709931246992,0.0216492890641546
TUBA1A,DYNLL2,0.455,exclude,NA,expressed,FALSE,0.00824881513846549,0.0216492890641546
MCM6,E2F2,0.482,exclude,NA,expressed,FALSE,4.97238688688167e-05,0.00479585999946509
TNRC6B,E2F2,0.509,exclude,NA,expressed,FALSE,0.0426903362984009,0.00479585999946509
RYBP,E2F2,0.771,exclude,NA,expressed,FALSE,0.000529358720963454,0.00479585999946509
OXCT1,ECHDC2,0.448,exclude,NA,expressed,FALSE,2.34960768534111e-05,0.0637242505088718
HPGD,ECHDC2,0.535,exclude,NA,expressed,FALSE,0.000953838994481211,0.0637242505088718
HADHB,ECHDC2,0.671,exclude,NA,expressed,FALSE,0.0516989312277486,0.0637242505088718
MRPL40,ECHDC2,0.415,exclude,NA,expressed,FALSE,0.00123940952892026,0.0637242505088718
NPTX2,EDARADD,0.447,exclude,NA,expressed,FALSE,0.0227163640340537,0.000155538415205161
ERMN,EFHD1,0.488,exclude,NA,expressed,FALSE,0.0177364427356663,0.0123568024028895
PUS7,EFHD2,0.403,exclude,NA,expressed,FALSE,1.28447734545803e-05,0.0116756552918411
NMD3,EIF5,0.551,exclude,NA,expressed,FALSE,0.0429657504609855,0.272318560861808
SELENOP,EIF5,0.908,exclude,NA,NA,FALSE,5.32072432419278e-05,0.272318560861808
RPS6,EIF5,0.982,exclude,NA,expressed,FALSE,0.00208068130791036,0.272318560861808
NES,ELAVL3,0.407,exclude,NA,expressed,FALSE,0.173820223332922,0.00726353907702157
SRSF8,ELAVL3,0.469,exclude,NA,NA,FALSE,2.45871937414598e-05,0.00726353907702157
NOVA1,ELAVL3,0.491,exclude,NA,expressed,FALSE,0.0362625648550079,0.00726353907702157
NCAM1,ELF4,0.444,exclude,NA,expressed,FALSE,0.0806611808596926,0.0183424673800256
SSPN,EMD,0.472,exclude,NA,expressed,FALSE,0.0186252420936292,0.0328487768454607
RAC3,EMD,0.593,exclude,NA,expressed,FALSE,1.95095734322891e-05,0.0328487768454607
NMNAT2,ENPP3,0.904,exclude,NA,expressed,FALSE,1.16689753643283e-06,3.56409797519516e-14
KIT,ENPP3,0.412,exclude,NA,expressed,FALSE,0.0125550723908042,3.56409797519516e-14
LRRC3,ENPP3,0.407,exclude,NA,expressed,FALSE,3.25633323691488e-06,3.56409797519516e-14
UCKL1,ENPP3,0.907,exclude,NA,expressed,FALSE,0.00260295368677482,3.56409797519516e-14
SLC45A1,ENPP3,0.412,exclude,NA,expressed,FALSE,1.02507908916963e-06,3.56409797519516e-14
NCAM1,EPHA3,0.421,exclude,NA,expressed,FALSE,0.0806611808596926,0.0659212985522713
EPHB1,EPHA3,0.53,exclude,tested,expressed,FALSE,0.0158614611257143,0.0659212985522713
EPHB6,EPHA3,0.54,exclude,NA,expressed,FALSE,0.0173989552842519,0.0659212985522713
SLIT1,EPHB1,0.473,exclude,tested,expressed,FALSE,0.720732362812193,0.0158614611257143
FREM1,EPHB1,0.426,exclude,NA,expressed,FALSE,0.0439870926099495,0.0158614611257143
FOXD1,EPHB1,0.593,exclude,NA,expressed,FALSE,8.85397674966948e-06,0.0158614611257143
EPHB6,EPHB1,0.863,exclude,NA,expressed,FALSE,0.0173989552842519,0.0158614611257143
POLR2I,ERCC6,0.995,exclude,NA,expressed,FALSE,0.00204163329135895,0.00204251279467302
RAD50,ERCC6,0.501,exclude,NA,expressed,FALSE,0.000135356085183278,0.00204251279467302
NHEJ1,ERCC6L2,0.483,exclude,NA,expressed,FALSE,0.000383410113440627,0.0187055897364217
TGFBR1,ERCC6L2,0.422,exclude,NA,expressed,FALSE,0.0370457019540602,0.0187055897364217
MYRF,ERMN,0.533,exclude,NA,expressed,FALSE,0.584670877252594,0.0177364427356663
SNX1,EXOC7,0.577,exclude,NA,expressed,FALSE,0.00234479425882918,0.066769588243386
IFT88,EXOC7,0.403,exclude,NA,expressed,FALSE,0.00169037910960148,0.066769588243386
HS6ST1,EXTL2,0.48,exclude,NA,expressed,FALSE,0.000710438215609323,0.116936258041395
SFTA3,FAM161A,0.444,exclude,tested,expressed,FALSE,0.0581290207800083,0.090602147927409
SCG3,FAM20A,0.4,exclude,NA,expressed,FALSE,0.0512999834076458,0.00119541912533394
IGFBP7,FAM20A,0.461,exclude,NA,expressed,FALSE,0.000201063755984576,0.00119541912533394
MBTPS1,FAM20A,0.404,exclude,NA,expressed,FALSE,0.00739477852390269,0.00119541912533394
MXRA8,FAM20A,0.715,exclude,NA,expressed,FALSE,0.000368348696227148,0.00119541912533394
MINDY4,FAM228B,0.455,exclude,NA,NA,FALSE,0.00617064016054614,0.00585592971138794
GATB,FANCE,0.405,exclude,NA,NA,FALSE,3.0826891712124e-05,7.47188314924801e-05
KCNQ2,FANCE,0.469,exclude,NA,expressed,FALSE,3.44830359608765e-05,7.47188314924801e-05
RMI1,FANCE,0.613,exclude,NA,expressed,FALSE,0.000759940660615514,7.47188314924801e-05
GAGE10,FANCE,0.645,exclude,NA,expressed,FALSE,1.53076632917978e-06,7.47188314924801e-05
RPS6,FANCE,0.976,exclude,NA,expressed,FALSE,0.00208068130791036,7.47188314924801e-05
RYBP,FANK1,0.543,exclude,NA,expressed,FALSE,0.000529358720963454,6.99432274965655e-05
SFRP1,FBLN1,0.467,exclude,tested,expressed,FALSE,0.261302351406635,0.00666907917797056
LOXL1,FBLN1,0.534,exclude,NA,expressed,FALSE,2.37381432887821e-05,0.00666907917797056
NID1,FBLN1,0.835,exclude,NA,expressed,FALSE,0.136260757932666,0.00666907917797056
RYBP,FBRSL1,0.888,exclude,NA,expressed,FALSE,0.000529358720963454,0.00182342339266466
SHANK2,FBXL16,0.402,exclude,NA,expressed,FALSE,0.03103521387539,0.00219694802951909
KCNQ2,FBXL16,0.477,exclude,NA,expressed,FALSE,3.44830359608765e-05,0.00219694802951909
KIT,FGF12,0.459,exclude,NA,expressed,FALSE,0.0125550723908042,0.125405368292902
SHH,FGF12,0.408,exclude,SHH,expressed,FALSE,1,0.125405368292902
FGFR3,FGF12,0.664,exclude,NA,expressed,FALSE,0.295248919125903,0.125405368292902
FGFRL1,FGF12,0.681,exclude,NA,expressed,FALSE,0.000978274871152211,0.125405368292902
KCNJ8,FGF12,0.441,exclude,NA,expressed,FALSE,9.18382668478654e-05,0.125405368292902
IGF1R,FGF12,0.441,exclude,NA,expressed,FALSE,0.171417071798311,0.125405368292902
NTRK2,FGF19,0.692,exclude,NA,expressed,FALSE,0.67648009689057,0.0069302583719036
LTO1,FGF19,0.91,exclude,NA,NA,FALSE,3.95731024354662e-05,0.0069302583719036
KIT,FGF19,0.768,exclude,NA,expressed,FALSE,0.0125550723908042,0.0069302583719036
FGFRL1,FGF19,0.415,exclude,NA,expressed,FALSE,0.000978274871152211,0.0069302583719036
SHH,FGF19,0.462,exclude,SHH,expressed,FALSE,1,0.0069302583719036
NR1I2,FGF19,0.483,exclude,NA,expressed,FALSE,0.000325764065971598,0.0069302583719036
IGF1R,FGF19,0.718,exclude,NA,expressed,FALSE,0.171417071798311,0.0069302583719036
FGFR3,FGF19,0.933,exclude,NA,expressed,FALSE,0.295248919125903,0.0069302583719036
NTRK2,FGFR3,0.479,exclude,NA,expressed,FALSE,0.67648009689057,0.295248919125903
SLC26A2,FGFR3,0.535,exclude,NA,expressed,FALSE,4.89524637920315e-05,0.295248919125903
SHH,FGFR3,0.633,exclude,SHH,expressed,FALSE,1,0.295248919125903
OPCML,FGFR3,0.473,exclude,NA,expressed,FALSE,0.0894844171973387,0.295248919125903
PTCH1,FGFR3,0.423,exclude,NA,expressed,FALSE,0.283631394353462,0.295248919125903
HOPX,FGFR3,0.434,exclude,NA,expressed,FALSE,0.0199523309435878,0.295248919125903
NTRK3,FGFR3,0.481,exclude,NA,expressed,FALSE,0.0051870219629433,0.295248919125903
NES,FGFR3,0.545,exclude,NA,expressed,FALSE,0.173820223332922,0.295248919125903
IDH1,FGFR3,0.599,exclude,NA,expressed,FALSE,0.0449174326900351,0.295248919125903
RUNX2,FGFR3,0.675,exclude,NA,NA,FALSE,0.106668882179129,0.295248919125903
PGF,FGFR3,0.689,exclude,NA,expressed,FALSE,0.0572424918375152,0.295248919125903
ULK1,FLCN,0.432,exclude,NA,expressed,FALSE,0.0108915758480401,2.87136688500623e-06
RAB34,FLCN,0.539,exclude,NA,expressed,FALSE,6.46456284138747e-07,2.87136688500623e-06
RPS6,FLCN,0.546,exclude,NA,expressed,FALSE,0.00208068130791036,2.87136688500623e-06
RRAGD,FLCN,0.983,exclude,NA,expressed,FALSE,0.143208846793948,2.87136688500623e-06
NR1I2,FMO5,0.411,exclude,NA,expressed,FALSE,0.000325764065971598,0.000460595665974712
WNT4,FMO5,0.439,exclude,NA,expressed,FALSE,2.67780518301584e-05,0.000460595665974712
HDC,FMO5,0.492,exclude,NA,expressed,FALSE,5.79124294606487e-05,0.000460595665974712
SFRP1,FOXA2,0.5,exclude,tested,expressed,FALSE,0.261302351406635,0.420851659651168
GLI1,FOXA2,0.511,exclude,NA,expressed,FALSE,0.0788665442997865,0.420851659651168
NEUROG3,FOXA2,0.795,exclude,NA,expressed,FALSE,0.00260619253597112,0.420851659651168
SALL1,FOXA2,0.526,exclude,tested,expressed,FALSE,0.0263464310169133,0.420851659651168
GATA5,FOXA2,0.697,exclude,NA,expressed,FALSE,0.000195961367269441,0.420851659651168
NPTX2,FOXA2,0.448,exclude,NA,expressed,FALSE,0.0227163640340537,0.420851659651168
LEFTY1,FOXA2,0.514,exclude,NA,expressed,FALSE,1.63782096055271e-05,0.420851659651168
SHH,FOXA2,0.956,exclude,SHH,expressed,FALSE,1,0.420851659651168
SOX7,FOXA2,0.588,exclude,NA,expressed,FALSE,1.64338610316522e-06,0.420851659651168
PTCH1,FOXA2,0.443,exclude,NA,expressed,FALSE,0.283631394353462,0.420851659651168
NR1I2,FOXA2,0.436,exclude,NA,expressed,FALSE,0.000325764065971598,0.420851659651168
NKX2-1,FOXA2,0.778,exclude,NA,expressed,FALSE,0.586649938657414,0.420851659651168
NES,FOXA2,0.637,exclude,NA,expressed,FALSE,0.173820223332922,0.420851659651168
NKX6-2,FOXA2,0.822,exclude,NA,expressed,FALSE,0.000621788683985722,0.420851659651168
LIN28A,FOXA2,0.433,exclude,NA,expressed,FALSE,0.0109733262503473,0.420851659651168
NKX2-2,FOXA2,0.855,exclude,NA,expressed,FALSE,0.338227513580033,0.420851659651168
TLE3,FOXA2,0.412,exclude,NA,expressed,FALSE,0.00543477035828737,0.420851659651168
FOXD1,FOXA2,0.48,exclude,NA,expressed,FALSE,8.85397674966948e-06,0.420851659651168
NEUROG3,FOXB1,0.437,exclude,NA,expressed,FALSE,0.00260619253597112,0.0366319420907818
NKX2-8,FOXB1,0.408,exclude,NA,expressed,FALSE,0.107898960194206,0.0366319420907818
SOX5,FOXB1,0.441,exclude,NA,expressed,FALSE,0.0556007423463522,0.0366319420907818
SALL1,FOXD1,0.488,exclude,tested,expressed,FALSE,0.0263464310169133,8.85397674966948e-06
WNT4,FOXD1,0.487,exclude,NA,expressed,FALSE,2.67780518301584e-05,8.85397674966948e-06
SHH,FOXD1,0.605,exclude,SHH,expressed,FALSE,1,8.85397674966948e-06
NKX2-1,FOXD1,0.515,exclude,NA,expressed,FALSE,0.586649938657414,8.85397674966948e-06
NEUROG3,FOXO1,0.488,exclude,NA,expressed,FALSE,0.00260619253597112,0.0773664950596631
RORA,FOXO1,0.631,exclude,NA,expressed,FALSE,0.15983739651228,0.0773664950596631
S1PR1,FOXO1,0.468,exclude,NA,expressed,FALSE,0.0156795484615698,0.0773664950596631
ULK1,FOXO1,0.464,exclude,NA,expressed,FALSE,0.0108915758480401,0.0773664950596631
NR1I2,FOXO1,0.779,exclude,NA,expressed,FALSE,0.000325764065971598,0.0773664950596631
NKX6-2,FOXO1,0.415,exclude,NA,expressed,FALSE,0.000621788683985722,0.0773664950596631
RUNX2,FOXO1,0.68,exclude,NA,NA,FALSE,0.106668882179129,0.0773664950596631
NCOA3,FOXO1,0.544,exclude,NA,expressed,FALSE,0.00236981990238958,0.0773664950596631
GLP1R,FOXO1,0.644,exclude,NA,expressed,FALSE,0.00371453529508141,0.0773664950596631
OGT,FOXO1,0.948,exclude,NA,expressed,FALSE,3.14298808498165e-05,0.0773664950596631
RBM3,FOXO1,0.439,exclude,NA,expressed,FALSE,1.72982280594264e-05,0.0773664950596631
IKZF4,FOXO1,0.449,exclude,NA,expressed,FALSE,0.00905381620745349,0.0773664950596631
RPS6,FOXO1,0.461,exclude,NA,expressed,FALSE,0.00208068130791036,0.0773664950596631
IGF1R,FOXO1,0.783,exclude,NA,expressed,FALSE,0.171417071798311,0.0773664950596631
SFRP1,FRZB,0.466,exclude,tested,expressed,FALSE,0.261302351406635,0.556107652448465
WNT4,FRZB,0.626,exclude,NA,expressed,FALSE,2.67780518301584e-05,0.556107652448465
SMOC2,FRZB,0.428,exclude,NA,expressed,FALSE,0.00420145746087071,0.556107652448465
SHH,FRZB,0.438,exclude,SHH,expressed,FALSE,1,0.556107652448465
RUNX2,FRZB,0.452,exclude,NA,NA,FALSE,0.106668882179129,0.556107652448465
VANGL2,FRZB,0.652,exclude,NA,expressed,FALSE,0.00279506704500166,0.556107652448465
SFRP1,FZD10,0.716,exclude,tested,expressed,FALSE,0.261302351406635,2.92694764823093e-05
VANGL2,FZD10,0.425,exclude,NA,expressed,FALSE,0.00279506704500166,2.92694764823093e-05
NKD1,FZD10,0.518,exclude,NA,expressed,FALSE,0.265435522372461,2.92694764823093e-05
WNT4,FZD10,0.859,exclude,NA,expressed,FALSE,2.67780518301584e-05,2.92694764823093e-05
SFRP1,FZD9,0.726,exclude,tested,expressed,FALSE,0.261302351406635,0.00562768889898243
NKD1,FZD9,0.449,exclude,NA,expressed,FALSE,0.265435522372461,0.00562768889898243
NTRK2,FZD9,0.444,exclude,NA,expressed,FALSE,0.67648009689057,0.00562768889898243
WNT4,FZD9,0.958,exclude,NA,expressed,FALSE,2.67780518301584e-05,0.00562768889898243
SHH,FZD9,0.592,exclude,SHH,expressed,FALSE,1,0.00562768889898243
VANGL2,FZD9,0.869,exclude,NA,expressed,FALSE,0.00279506704500166,0.00562768889898243
IDH1,G6PD,0.781,exclude,NA,expressed,FALSE,0.0449174326900351,0.00275233443138684
PC,G6PD,0.795,exclude,NA,expressed,FALSE,1.88604643863344e-05,0.00275233443138684
GRIA4,GABRG2,0.486,exclude,NA,expressed,FALSE,0.0758217147837081,1.87774802839506e-05
GRM7,GABRG2,0.459,exclude,NA,expressed,FALSE,2.31625824880652e-06,1.87774802839506e-05
KCNQ2,GABRG2,0.709,exclude,NA,expressed,FALSE,3.44830359608765e-05,1.87774802839506e-05
GRIK3,GABRG2,0.431,exclude,NA,expressed,FALSE,0.334102706504597,1.87774802839506e-05
NOVA1,GABRG2,0.727,exclude,NA,expressed,FALSE,0.0362625648550079,1.87774802839506e-05
GABRQ,GABRG2,0.789,exclude,NA,expressed,FALSE,0.00117591975633076,1.87774802839506e-05
RPS6,GAGE10,0.786,exclude,NA,expressed,FALSE,0.00208068130791036,1.53076632917978e-06
GNPTG,GALNS,0.448,exclude,NA,expressed,FALSE,0.0699197877994745,0.00154854465539406
NCAN,GALNS,0.408,exclude,NA,expressed,FALSE,0.000633479086048406,0.00154854465539406
SHANK2,GALNT9,0.405,exclude,NA,expressed,FALSE,0.03103521387539,0.000386924660042581
OPRD1,GALR1,0.717,exclude,NA,NA,FALSE,3.16533729620832e-06,0.0249606022835015
GPSM1,GALR1,0.4,exclude,NA,expressed,FALSE,9.74350555687654e-05,0.0249606022835015
GPER1,GALR1,0.503,exclude,NA,expressed,FALSE,2.48754901677785e-06,0.0249606022835015
NMUR1,GALR1,0.539,exclude,NA,expressed,FALSE,0.000391322258000677,0.0249606022835015
SFRP1,GATA5,0.521,exclude,tested,expressed,FALSE,0.261302351406635,0.000195961367269441
MCM6,GATA5,0.549,exclude,NA,expressed,FALSE,4.97238688688167e-05,0.000195961367269441
ZFPM2,GATA5,0.815,exclude,NA,expressed,FALSE,0.000180367609084725,0.000195961367269441
PC,GATB,0.837,exclude,NA,expressed,FALSE,1.88604643863344e-05,3.0826891712124e-05
RAMP2,GCGR,0.441,exclude,NA,expressed,FALSE,0.00123212236181029,0.000131257808137947
GLP1R,GCGR,0.693,exclude,NA,expressed,FALSE,0.00371453529508141,0.000131257808137947
RIN3,GDI2,0.4,exclude,NA,expressed,FALSE,0.00123469978109822,1.08151808332941e-05
RIN2,GDI2,0.434,exclude,NA,expressed,FALSE,0.00178223908646664,1.08151808332941e-05
RAB34,GDI2,0.46,exclude,NA,expressed,FALSE,6.46456284138747e-07,1.08151808332941e-05
RAB31,GDI2,0.908,exclude,NA,expressed,FALSE,0.0606393158909475,1.08151808332941e-05
