gene1,gene2,STRING_score,double,gene_sc,gene_mouse,gene_pattern,gene_SHH_link,gene_SHH_corr,combined_score_SHH
SHH,CXCL14,0.454,exclude,expressed,SHH,TRUE,FALSE,1,0
CXCR4,CXCL14,0.984,exclude,expressed,NA,FALSE,FALSE,0.106669358550061,0
GLI1,CXCR4,0.409,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
GNG11,CXCR4,0.945,exclude,expressed,NA,FALSE,FALSE,-0.463246748231027,0
LGALS3,CXCR4,0.416,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
JAG1,CXCR4,0.498,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
NOTCH2,CXCR4,0.42,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
FGF2,CXCR4,0.795,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
EGF,CXCR4,0.825,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
KIT,CXCR4,0.833,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
SHH,CXCR4,0.506,exclude,expressed,SHH,TRUE,FALSE,1,0
S1PR1,CXCR4,0.719,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
SOX2,CXCR4,0.645,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,CXCR4,0.417,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
RGS16,CXCR4,0.409,exclude,expressed,NA,FALSE,FALSE,-0.391903539182906,0
NES,CXCR4,0.593,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
RUNX2,CXCR4,0.491,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
LPAR1,CXCR4,0.414,exclude,expressed,NA,FALSE,FALSE,-0.636739558002886,0
PODXL,CXCR4,0.433,exclude,expressed,NA,FALSE,FALSE,0.500627943783634,0
FOXO1,CXCR4,0.447,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
PGF,CXCR4,0.434,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
HERPUD1,CXCR4,0.45,exclude,expressed,NA,FALSE,FALSE,-0.0416613245022618,0
FOXA2,CXCR4,0.564,exclude,expressed,NA,TRUE,FALSE,0.420851659651168,0
TGFBR1,CXCR4,0.581,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
NCAM1,CXCR4,0.602,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
IGF1R,CXCR4,0.697,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
SHISAL1,CYYR1,0.502,exclude,NA,NA,FALSE,FALSE,0.0289815735802687,0
PTTG1,DBF4,0.425,exclude,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
FOXO1,DBF4,0.513,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
PLK2,DBF4,0.541,exclude,expressed,NA,FALSE,FALSE,-0.120569368828833,0
FOXG1,DBF4,0.717,exclude,expressed,NA,FALSE,FALSE,-0.153192471027108,0
TLE2,DBP,0.6,exclude,expressed,NA,FALSE,FALSE,0.113906165745265,0
SOWAHC,DCAF7,0.473,exclude,expressed,NA,FALSE,FALSE,0.197557586072276,0
PAX6,DCAF7,0.993,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
KIT,DCT,0.478,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
FGF2,DCX,0.611,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
EGF,DCX,0.577,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
NTRK2,DCX,0.532,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHH,DCX,0.453,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,DCX,0.686,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,DCX,0.469,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
FOXG1,DCX,0.411,exclude,expressed,NA,FALSE,FALSE,-0.153192471027108,0
NES,DCX,0.876,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
NCAM1,DCX,0.675,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
PAX6,DCX,0.661,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
KLF9,DDIT4,0.409,exclude,expressed,NA,FALSE,FALSE,-0.0660487380942567,0
FOXO3,DDIT4,0.416,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
FOXO1,DDIT4,0.423,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
GADD45A,DDIT4,0.428,exclude,expressed,NA,FALSE,FALSE,-0.33776188014671,0
RRAGD,DDIT4,0.653,exclude,expressed,NA,FALSE,FALSE,0.143208846793948,0
SHH,DHCR7,0.551,exclude,expressed,SHH,TRUE,FALSE,1,0
SEC23A,DHCR7,0.432,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
INSIG1,DHCR7,0.709,exclude,expressed,NA,FALSE,FALSE,-0.0690379386542829,0
GLI2,DHCR7,0.474,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
IDI1,DHCR7,0.864,exclude,expressed,NA,FALSE,FALSE,-0.0334310217011172,0
FDFT1,DHCR7,0.938,exclude,expressed,NA,FALSE,FALSE,-0.150156462326602,0
DHRS3,DHRS2,0.408,exclude,expressed,NA,FALSE,FALSE,0.0148445734613727,0
PALM2AKAP2,DHRS2,0.478,exclude,NA,NA,FALSE,FALSE,-0.0960555416308688,0
SHB,DHRS2,0.766,exclude,expressed,NA,FALSE,FALSE,0.027530746064254,0
TTC3,DHRS2,0.874,exclude,expressed,NA,FALSE,FALSE,-0.0826484440399825,0
TRH,DIO3,0.83,exclude,expressed,NA,FALSE,FALSE,-0.0177731742915094,0
RTL1,DIO3,0.791,exclude,expressed,NA,FALSE,FALSE,-0.457158173567558,0
VCL,DIXDC1,0.515,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
SFRP1,DKK3,0.775,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
NKD1,DKK3,0.469,exclude,expressed,NA,FALSE,FALSE,0.265435522372461,0
FRZB,DKK3,0.657,exclude,expressed,tested,TRUE,FALSE,0.556107652448465,0
SHH,DKK3,0.403,exclude,expressed,SHH,TRUE,FALSE,1,0
WNT5B,DKK3,0.466,exclude,expressed,NA,FALSE,FALSE,-0.456646223108817,0
RNASEH2B,DLEU7,0.46,exclude,expressed,NA,FALSE,FALSE,0.142482396887079,0
VCL,DMD,0.94,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
SSPN,DMD,0.998,exclude,expressed,NA,FALSE,FALSE,0.0186252420936292,0
TMOD2,DMD,0.588,exclude,expressed,NA,FALSE,FALSE,0.0155541180502266,0
LAMC1,DMD,0.687,exclude,expressed,NA,FALSE,FALSE,-0.324386389073032,0
EGF,DMD,0.454,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
TPM1,DMD,0.781,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
TPM4,DMD,0.548,exclude,expressed,NA,FALSE,FALSE,-0.0095215136943891,0
DSP,DMD,0.609,exclude,expressed,NA,FALSE,FALSE,-0.401604641500033,0
EMD,DMD,0.768,exclude,expressed,NA,FALSE,FALSE,0.0328487768454607,0
SGCE,DMD,0.981,exclude,expressed,NA,FALSE,FALSE,-0.0361709961423958,0
VCL,DOCK1,0.724,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
TIAM1,DOCK1,0.606,exclude,expressed,NA,FALSE,FALSE,-0.273097556698402,0
MERTK,DOCK1,0.644,exclude,expressed,NA,FALSE,FALSE,-0.0297830144038031,0
RHOU,DOCK1,0.472,exclude,expressed,NA,FALSE,FALSE,-0.369039767888272,0
PREX1,DOCK1,0.551,exclude,expressed,NA,FALSE,FALSE,0.0278978146747718,0
SHB,DOCK1,0.522,exclude,expressed,NA,FALSE,FALSE,0.027530746064254,0
GLI2,DOCK1,0.41,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
SMARCC2,DPF2,0.999,exclude,expressed,NA,FALSE,FALSE,0.0393936997437384,0
NTRK2,DPYSL2,0.568,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHANK1,DPYSL2,0.511,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
RTN4,DPYSL2,0.416,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
VCL,DSP,0.655,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
LGALS3,DSP,0.457,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
GJA1,DSP,0.84,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
KRT17,DSP,0.435,exclude,expressed,NA,FALSE,FALSE,-0.116466961390566,0
SOX2,DSP,0.411,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
MSN,DSP,0.583,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
ECT2,DSP,0.402,exclude,expressed,NA,FALSE,FALSE,-0.0363457574410669,0
EPPK1,DSP,0.503,exclude,expressed,NA,FALSE,FALSE,0.0169659788675704,0
PERP,DSP,0.844,exclude,expressed,NA,FALSE,FALSE,-0.096746879399691,0
PHLDA1,DUSP4,0.536,exclude,expressed,NA,FALSE,FALSE,-0.0247346262361113,0
ULK1,DYNLL2,0.529,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
GOLGA2,DYNLL2,0.543,exclude,expressed,NA,FALSE,FALSE,-0.0379464773423775,0
UBC,DYNLL2,0.537,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
HIBADH,ECHDC2,0.415,exclude,expressed,NA,FALSE,FALSE,-0.0124448873113355,0
VAT1L,ECHDC2,0.566,exclude,expressed,NA,FALSE,FALSE,-0.203969232727088,0
HADHB,ECHDC2,0.671,exclude,expressed,NA,FALSE,FALSE,0.0516989312277486,0
MRPS6,ECHDC2,0.458,exclude,expressed,NA,FALSE,FALSE,-0.298951657613045,0
SEMA3F,ECT2,0.407,exclude,expressed,NA,FALSE,FALSE,-0.0139883519261768,0
PLS1,ECT2,0.418,exclude,expressed,NA,FALSE,FALSE,-0.0177014048604349,0
GAS2L3,ECT2,0.451,exclude,expressed,NA,FALSE,FALSE,-0.0117215124070966,0
HJURP,ECT2,0.588,exclude,expressed,NA,FALSE,FALSE,-0.0211213385997182,0
PTTG1,ECT2,0.623,exclude,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
ERMN,EFHD1,0.488,exclude,expressed,NA,TRUE,FALSE,0.0177364427356663,0
LGALS3,EFHD2,0.441,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
MSN,EFHD2,0.457,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
VCL,EGF,0.616,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
LGALS1,EGF,0.493,exclude,expressed,NA,FALSE,FALSE,-0.242276682199537,0
GLI1,EGF,0.614,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
LGALS3,EGF,0.773,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
JAG1,EGF,0.869,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
LAMC1,EGF,0.561,exclude,expressed,NA,FALSE,FALSE,-0.324386389073032,0
SMAD7,EGF,0.418,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
NID1,EGF,0.463,exclude,expressed,NA,FALSE,FALSE,0.136260757932666,0
FGF2,EGF,0.969,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
TNC,EGF,0.599,exclude,expressed,NA,FALSE,FALSE,-0.571965383598493,0
LIN28A,EGF,0.412,exclude,expressed,NA,FALSE,FALSE,0.0109733262503473,0
MSN,EGF,0.423,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
FGF12,EGF,0.432,exclude,expressed,NA,FALSE,FALSE,0.125405368292902,0
PTCH1,EGF,0.433,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
SOX1,EGF,0.434,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
HEY1,EGF,0.436,exclude,expressed,NA,FALSE,FALSE,0.0246888393136628,0
RUNX2,EGF,0.44,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
IDH1,EGF,0.446,exclude,expressed,NA,FALSE,FALSE,0.0449174326900351,0
FOXA2,EGF,0.448,exclude,expressed,NA,TRUE,FALSE,0.420851659651168,0
FOXO3,EGF,0.451,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
NCAM1,EGF,0.453,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
PIK3C2B,EGF,0.508,exclude,expressed,NA,FALSE,FALSE,0.0148919517145716,0
GXYLT1,EGF,0.523,exclude,expressed,NA,FALSE,FALSE,-0.0374407695136177,0
TGFBR1,EGF,0.546,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
PGF,EGF,0.583,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
SHB,EGF,0.595,exclude,expressed,NA,FALSE,FALSE,0.027530746064254,0
FRZB,EGF,0.612,exclude,expressed,tested,TRUE,FALSE,0.556107652448465,0
SPRY1,EGF,0.612,exclude,expressed,NA,FALSE,FALSE,-0.779702505063087,0
PAX6,EGF,0.614,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
FOXO1,EGF,0.636,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
GJA1,EGF,0.644,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
UBC,EGF,0.696,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
RAB5A,EGF,0.696,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
SOX2,EGF,0.725,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
LRIG1,EGF,0.776,exclude,expressed,NA,FALSE,FALSE,-0.141785737232126,0
SHH,EGF,0.783,exclude,expressed,SHH,TRUE,FALSE,1,0
NES,EGF,0.789,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
NTRK2,EGF,0.884,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
FGFR3,EGF,0.902,exclude,expressed,NA,FALSE,FALSE,0.295248919125903,0
NRG1,EGF,0.972,exclude,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
KIT,EGF,0.973,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
IGF1R,EGF,0.997,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
RAB5A,EHD4,0.431,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
EIF5,EIF1,0.999,exclude,expressed,NA,FALSE,FALSE,0.272318560861808,0
RPLP1,EIF1,0.504,exclude,expressed,NA,FALSE,FALSE,-0.0513903718282423,0
UPF3A,EIF1,0.664,exclude,expressed,NA,FALSE,FALSE,0.0180711564774755,0
UBC,EIF1,0.774,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
UBC,EIF5,0.453,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
NMD3,EIF5,0.551,exclude,expressed,NA,FALSE,FALSE,0.0429657504609855,0
NCAM1,ELF4,0.444,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
SSPN,EMD,0.472,exclude,expressed,NA,FALSE,FALSE,0.0186252420936292,0
EPHA4,EPHA3,0.835,exclude,expressed,tested,FALSE,FALSE,-0.16207318199978,0
NCAM1,EPHA3,0.421,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
EPHB6,EPHA3,0.54,exclude,expressed,NA,FALSE,FALSE,0.0173989552842519,0
SEMA3F,EPHA4,0.403,exclude,expressed,NA,FALSE,FALSE,-0.0139883519261768,0
SLIT1,EPHA4,0.455,exclude,expressed,tested,FALSE,FALSE,0.720732362812193,0
RTN4,EPHA4,0.5,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
RGMA,EPHA4,0.512,exclude,expressed,tested,TRUE,FALSE,0.328635902935402,0
EPHB6,EPHA4,0.556,exclude,expressed,NA,FALSE,FALSE,0.0173989552842519,0
FGFR3,EPHA4,0.624,exclude,expressed,NA,FALSE,FALSE,0.295248919125903,0
REV3L,ERCC6L2,0.433,exclude,expressed,NA,FALSE,FALSE,-0.0169826667734269,0
TGFBR1,ERCC6L2,0.422,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
MYRF,ERMN,0.533,exclude,expressed,NA,FALSE,FALSE,0.584670877252594,0
MSN,ERMN,0.698,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
RAB11FIP1,EXOC7,0.584,exclude,expressed,NA,FALSE,FALSE,-0.133505740143378,0
SCFD1,EXOC7,0.419,exclude,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
RAB1A,EXOC7,0.533,exclude,expressed,NA,FALSE,FALSE,-0.176847652444203,0
XBP1,EXTL2,0.75,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
HS3ST3B1,EXTL2,0.457,exclude,expressed,NA,FALSE,FALSE,-0.148506415673384,0
MYLK,FBN2,0.503,exclude,expressed,NA,FALSE,FALSE,-0.3526252084112,0
ZIC2,FBN2,0.404,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
TGFBR1,FBN2,0.741,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
PGRMC1,FDFT1,0.627,exclude,expressed,NA,FALSE,FALSE,0.0892456911123242,0
INSIG1,FDFT1,0.774,exclude,expressed,NA,FALSE,FALSE,-0.0690379386542829,0
IDI1,FDFT1,0.94,exclude,expressed,NA,FALSE,FALSE,-0.0334310217011172,0
RXRA,FDFT1,0.468,exclude,expressed,NA,FALSE,FALSE,0.135757844072098,0
VCL,FERMT2,0.896,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
MSN,FERMT2,0.45,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
TGFBR1,FERMT2,0.451,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
LHX2,FEZF1,0.554,exclude,expressed,NA,FALSE,FALSE,-0.646866189374333,0
ZNF385B,FEZF1,0.458,exclude,expressed,NA,FALSE,FALSE,-0.451235793191611,0
FGF2,FGF12,0.451,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
KIT,FGF12,0.459,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
SHH,FGF12,0.408,exclude,expressed,SHH,TRUE,FALSE,1,0
FGFR3,FGF12,0.664,exclude,expressed,NA,FALSE,FALSE,0.295248919125903,0
IGF1R,FGF12,0.441,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
VCL,FGF2,0.455,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
SFRP1,FGF2,0.414,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
GLI1,FGF2,0.458,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
LGALS3,FGF2,0.613,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
JAG1,FGF2,0.536,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
SMAD7,FGF2,0.424,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
NID1,FGF2,0.65,exclude,expressed,NA,FALSE,FALSE,0.136260757932666,0
HEY1,FGF2,0.403,exclude,expressed,NA,FALSE,FALSE,0.0246888393136628,0
FOXO1,FGF2,0.412,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
LPAR1,FGF2,0.433,exclude,expressed,NA,FALSE,FALSE,-0.636739558002886,0
NKX2-2,FGF2,0.434,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
PTTG1,FGF2,0.453,exclude,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
PTCH1,FGF2,0.455,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
FOXG1,FGF2,0.477,exclude,expressed,NA,FALSE,FALSE,-0.153192471027108,0
TGFBR1,FGF2,0.542,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
NCAM1,FGF2,0.544,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
OTX2,FGF2,0.559,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
NRG1,FGF2,0.593,exclude,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
FOXA2,FGF2,0.596,exclude,expressed,NA,TRUE,FALSE,0.420851659651168,0
GJA1,FGF2,0.601,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
SOX1,FGF2,0.604,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
LIN28A,FGF2,0.607,exclude,expressed,NA,FALSE,FALSE,0.0109733262503473,0
PAX6,FGF2,0.708,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PGF,FGF2,0.734,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
UBC,FGF2,0.747,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SHH,FGF2,0.749,exclude,expressed,SHH,TRUE,FALSE,1,0
RUNX2,FGF2,0.753,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
NES,FGF2,0.836,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
KIT,FGF2,0.885,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
IGF1R,FGF2,0.9,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
NTRK2,FGF2,0.908,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SOX2,FGF2,0.933,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
FGFR3,FGF2,0.999,exclude,expressed,NA,FALSE,FALSE,0.295248919125903,0
NTRK2,FGFR3,0.479,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHH,FGFR3,0.633,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,FGFR3,0.442,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
OPCML,FGFR3,0.473,exclude,expressed,NA,FALSE,FALSE,0.0894844171973387,0
PTCH1,FGFR3,0.423,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
HOPX,FGFR3,0.434,exclude,expressed,NA,FALSE,FALSE,0.0199523309435878,0
UBC,FGFR3,0.505,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
NES,FGFR3,0.545,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
IDH1,FGFR3,0.599,exclude,expressed,NA,FALSE,FALSE,0.0449174326900351,0
RUNX2,FGFR3,0.675,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
PGF,FGFR3,0.689,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
PRICKLE1,FJX1,0.406,exclude,expressed,NA,FALSE,FALSE,-0.181493603710968,0
SFRP1,FOXA2,0.5,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
GLI1,FOXA2,0.511,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
SALL1,FOXA2,0.526,exclude,expressed,tested,FALSE,FALSE,0.0263464310169133,0
NPTX2,FOXA2,0.448,exclude,expressed,NA,FALSE,FALSE,0.0227163640340537,0
ZIC3,FOXA2,0.408,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
SHH,FOXA2,0.956,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,FOXA2,0.841,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,FOXA2,0.701,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
PTCH1,FOXA2,0.443,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
NKX2-1,FOXA2,0.778,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
NES,FOXA2,0.637,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
LIN28A,FOXA2,0.433,exclude,expressed,NA,FALSE,FALSE,0.0109733262503473,0
ZIC2,FOXA2,0.753,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
NKX2-2,FOXA2,0.855,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
GLI3,FOXA2,0.439,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
GLI2,FOXA2,0.479,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
PAX6,FOXA2,0.814,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
OTX2,FOXA2,0.918,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
NKX2-8,FOXB1,0.408,exclude,expressed,NA,TRUE,FALSE,0.107898960194206,0
SOX5,FOXB1,0.441,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
PRDM16,FOXG1,0.715,exclude,expressed,NA,FALSE,FALSE,-0.328459696020296,0
SHH,FOXG1,0.757,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,FOXG1,0.749,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,FOXG1,0.681,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
SOX5,FOXG1,0.402,exclude,expressed,NA,FALSE,FALSE,0.0556007423463522,0
VAX1,FOXG1,0.402,exclude,expressed,NA,FALSE,FALSE,-0.242519199652834,0
GLI3,FOXG1,0.423,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
RRBP1,FOXG1,0.485,exclude,expressed,NA,FALSE,FALSE,-0.00860165726432091,0
NKX2-2,FOXG1,0.545,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
NOVA1,FOXG1,0.654,exclude,expressed,NA,FALSE,FALSE,0.0362625648550079,0
NKX2-1,FOXG1,0.697,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
NES,FOXG1,0.73,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
LHX2,FOXG1,0.731,exclude,expressed,NA,FALSE,FALSE,-0.646866189374333,0
FOXO3,FOXG1,0.748,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
FOXO1,FOXG1,0.762,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
OTX2,FOXG1,0.781,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
PAX6,FOXG1,0.865,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
XBP1,FOXO1,0.89,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
RORA,FOXO1,0.631,exclude,expressed,NA,FALSE,FALSE,0.15983739651228,0
S1PR1,FOXO1,0.468,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
SOX2,FOXO1,0.641,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ULK1,FOXO1,0.464,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
FOXO3,FOXO1,0.955,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
GADD45A,FOXO1,0.705,exclude,expressed,NA,FALSE,FALSE,-0.33776188014671,0
RUNX2,FOXO1,0.68,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
IRS2,FOXO1,0.825,exclude,expressed,NA,FALSE,FALSE,-0.776033231194988,0
ID1,FOXO1,0.438,exclude,expressed,NA,FALSE,FALSE,-0.0142159307745897,0
KLF9,FOXO1,0.451,exclude,expressed,NA,FALSE,FALSE,-0.0660487380942567,0
IKZF4,FOXO1,0.449,exclude,expressed,NA,FALSE,FALSE,0.00905381620745349,0
IGF1R,FOXO1,0.783,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
XBP1,FOXO3,0.423,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
SFRP1,FOXO3,0.476,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
RORA,FOXO3,0.57,exclude,expressed,NA,FALSE,FALSE,0.15983739651228,0
KIT,FOXO3,0.407,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
