"gene","W3-1","W4-1","W5-1"
"FAM161A",70.4280155642023,57.8571428571429,31.1486262826879
"B3GNT2",24.9027237354086,10.7142857142857,3.17775571002979
"LGALSL",10.5058365758755,17,12.214498510427
"RAB1A",80.1556420233463,50.2857142857143,93.4127772260841
"SPRED2",9.72762645914397,11.4285714285714,6.38861304203906
"ANTXR1",6.22568093385214,11.5714285714286,10.0297914597815
"VAX2",0,8.42857142857143,1.65508109897385
"ATP6V1B1",0.778210116731518,4.28571428571429,1.12545514730222
"MCEE",7.78210116731517,9.85714285714286,11.9496855345912
"SFXN5",3.50194552529183,4.71428571428571,5.62727573651109
"TET3",2.72373540856031,7.28571428571429,7.84508440913605
"CCDC142",5.83657587548638,3.71428571428571,8.93743793445879
"TACR1",0,0.142857142857143,1.02615028136379
"TMSB10",100,99.7142857142857,100
"KCMF1",22.9571984435798,51,25.6206554121152
"ATOH8",3.50194552529183,4.85714285714286,5.759682224429
"ADRA2B",0,0,0.132406487917908
"RNF149",12.84046692607,11.2857142857143,23.8331678252234
"SULT1C2",1.94552529182879,1.71428571428571,0.264812975835816
"SOWAHC",3.50194552529183,9.85714285714286,6.52101952995697
"ACOXL",1.94552529182879,0.285714285714286,0
"BCL2L11",15.9533073929961,19.2857142857143,7.51406818934128
"MERTK",1.16731517509728,4.14285714285714,0.463422707712678
"GLI2",10.1167315175097,16,4.50182058920887
"MAP3K2",10.1167315175097,22.2857142857143,17.4776564051639
"HS6ST1",7.78210116731517,9.28571428571429,13.9357828533598
"MCM6",54.863813229572,53.7142857142857,15.9549817941079
"CXCR4",66.9260700389105,61.8571428571429,37.7689506785833
"LYPD6",1.55642023346304,3.42857142857143,4.03839788149619
"RPRM",8.17120622568093,9.71428571428571,69.0168818272095
"ERMN",2.72373540856031,3.42857142857143,0.264812975835816
"B3GALT1",8.94941634241245,4.14285714285714,4.93214167494207
"SSB",100,96.4285714285714,95.1340615690169
"GORASP2",61.8677042801556,36.1428571428571,43.3300231711354
"OSBPL6",3.89105058365759,7.85714285714286,10.4932141674942
"ZNF385B",1.16731517509728,0.714285714285714,0.264812975835816
"CWC22",32.6848249027237,35.5714285714286,24.3958953988745
"FRZB",84.8249027237354,53.2857142857143,22.8401191658391
"ZC3H15",91.8287937743191,89.1428571428571,92.9824561403509
"FAM171B",6.6147859922179,21.7142857142857,24.0648791790798
"MFSD6",0.389105058365759,0.714285714285714,2.51572327044025
"COQ10B",17.8988326848249,11,18.735518040384
"TYW5",24.124513618677,15.5714285714286,11.5855676928169
"BMPR2",5.05836575875486,8.57142857142857,29.2618338298577
"MDH1B",2.33463035019455,6.28571428571429,1.75438596491228
"KLF7",7.39299610894942,6.14285714285714,56.7361800728236
"CCNYL1",9.33852140077821,9.85714285714286,4.96524329692155
"IDH1",77.8210116731518,59.5714285714286,86.4614366103939
"UNC80",1.94552529182879,2.42857142857143,3.14465408805031
"PECR",16.7315175097276,10.8571428571429,9.99668983780205
"TNS1",1.55642023346304,1.14285714285714,4.10460112545515
"CTDSP1",33.0739299610895,26,8.01059251903343
"STK36",2.72373540856031,7,2.54882489241973
"NHEJ1",2.72373540856031,2,1.25786163522013
"EPHA4",56.8093385214008,45.8571428571429,19.364448857994
"DAW1",0.389105058365759,0.142857142857143,0
"DNER",0.389105058365759,2.14285714285714,37.8020523005627
"SLC16A14",1.55642023346304,11.8571428571429,6.15690168818272
"ITM2C",84.8249027237354,60.1428571428571,45.0844091360477
"C2orf72",0.778210116731518,1.57142857142857,0.099304865938431
"B3GNT7",1.55642023346304,0.428571428571429,0.132406487917908
"NMUR1",0.389105058365759,0,0
"EFHD1",16.7315175097276,16,1.19165839126117
"KCNJ13",5.05836575875486,9.71428571428571,0
"HJURP",34.6303501945525,28.1428571428571,2.54882489241973
"TRPM8",7.39299610894942,3.14285714285714,0.066203243958954
"ARL4C",39.2996108949416,86.8571428571429,53.6908308507117
"IQCA1",7.00389105058366,6.57142857142857,2.74743462429659
"ACKR3",0.389105058365759,12.5714285714286,4.00529625951672
"COPS8",74.7081712062257,55.1428571428571,71.2346904998345
"TRAF3IP1",12.4513618677043,24,9.89738497186362
"KIF1A",8.56031128404669,9,36.9745117510758
"CNTN6",0,1.57142857142857,0.562727573651109
"ITPR1",0.389105058365759,1.14285714285714,0.628930817610063
"GRM7",0.389105058365759,0.142857142857143,1.15855676928169
"LHFPL4",0.389105058365759,0,0.066203243958954
"TADA3",59.5330739299611,53.2857142857143,50.1820589208871
"TSEN2",31.9066147859922,18.2857142857143,21.2181396888448
"CAPN7",3.11284046692607,17.7142857142857,17.7424693809997
"OXNAD1",20.2334630350195,13,8.01059251903343
"RAB5A",44.7470817120623,32.8571428571429,57.3982125124131
"LRRC3B",21.4007782101167,3.57142857142857,6.68652763985435
"CMTM7",43.1906614785992,37,18.3382985766303
"CRTAP",55.2529182879377,45.5714285714286,15.061238000662
"DLEC1",0.389105058365759,0.714285714285714,0.794438927507448
"ACVR2B",23.3463035019455,57.5714285714286,49.4207216153592
"CCK",1.16731517509728,17.1428571428571,3.21085733200927
"CCDC13-AS1",0,0,0.033101621979477
"KIF9",20.2334630350195,19.7142857142857,12.2476001324065
"LAMB2",6.6147859922179,9.42857142857143,1.62197947699437
"TCTA",10.8949416342412,6.14285714285714,21.648460774578
"NICN1",8.94941634241245,6,8.37471036080768
"SEMA3F",2.72373540856031,15,0.728235683548494
"ZMYND10",0.778210116731518,0.428571428571429,0.728235683548494
"SFMBT1",14.0077821011673,12.2857142857143,10.5925190334326
"PTPRG",15.9533073929961,26.2857142857143,32.9361138695796
"ATXN7",7.39299610894942,18.8571428571429,6.68652763985435
"ADAMTS9-AS2",1.94552529182879,3.71428571428571,0.231711353856339
"LRIG1",22.1789883268482,24.8571428571429,9.96358821582258
