"","genes","state"
"2213","C10orf95-AS1","C_Hom_DE"
"2214","SLC25A53","C_Hom_DE"
"2215","LOC100129534","C_Hom_DE"
"2216","MIRLET7A1HG","C_Hom_DE"
"2217","NBPF14","C_Hom_DE"
"2218","ATP2B1-AS1","C_Hom_DE"
"2219","SMIM32","common"
"2220","RN7SL715P","C_Hom_DE"
"2221","SAP30-DT","C_Hom_DE"
"2222","DGCR5","C_Hom_DE"
"2223","LINC02035","C_Hom_DE"
"2224","C2orf15","C_Hom_DE"
"2225","TMEM271","C_Hom_DE"
"2226","CWC25","C_Hom_DE"
"2227","H2BC8","C_Hom_DE"
"2228","LOC283683","C_Hom_DE"
"2229","ADRA2B","C_Hom_DE"
"2230","TMEM269","C_Hom_DE"
"2231","DGKK","C_Hom_DE"
"2232","UHRF1","C_Hom_DE"
"2233","CCL4L2","C_Hom_DE"
"2234","DACH1","C_Hom_DE"
"2235","PNMA8C","C_Hom_DE"
"2236","CHD9NB","C_Hom_DE"
"2237","PWAR5","C_Hom_DE"
"2238","JAKMIP2-AS1","C_Hom_DE"
"2239","BLACAT1","common"
"2240","RBM5-AS1","C_Hom_DE"
"2241","ERC2-IT1","C_Hom_DE"
"2242","LOC729998","C_Hom_DE"
"2243","FAM237B","C_Hom_DE"
"2244","LOC124902546","C_Hom_DE"
"2245","LOC101929174","C_Hom_DE"
"2246","LOC105373973","C_Hom_DE"
"2247","HS3ST1","High_No_DE"
"2248","NOS2","High_No_DE"
"2249","TENM1","High_No_DE"
"2250","CD4","High_No_DE"
"2251","SPAG4","High_No_DE"
"2252","ATP2C2","High_No_DE"
"2253","TLE2","High_No_DE"
"2254","FGFR3","High_No_DE"
"2255","MECOM","High_No_DE"
"2256","PHACTR3","High_No_DE"
"2257","TEKT2","High_No_DE"
"2258","DSP","High_No_DE"
"2259","MLC1","High_No_DE"
"2260","KCNK10","High_No_DE"
"2261","RIN3","High_No_DE"
"2262","DHRS2","High_No_DE"
"2263","ELF4","High_No_DE"
"2264","MINDY4","High_No_DE"
"2265","GLI3","High_No_DE"
"2266","PIP5K1B","High_No_DE"
"2267","LGI1","High_No_DE"
"2268","FAM20A","High_No_DE"
"2269","NMU","High_No_DE"
"2270","GLP1R","High_No_DE"
"2271","EYA4","High_No_DE"
"2272","SMOC2","High_No_DE"
"2273","PDE4D","High_No_DE"
"2274","PLCL1","High_No_DE"
"2275","VAX2","High_No_DE"
"2276","ATP6V1B1","High_No_DE"
"2277","KLF9","High_No_DE"
"2278","DNAJC15","High_No_DE"
"2279","CXCR4","High_No_DE"
"2280","ARL4A","High_No_DE"
"2281","BHLHE41","High_No_DE"
"2282","NRK","High_No_DE"
"2283","BMP4","High_No_DE"
"2284","HS3ST3B1","High_No_DE"
"2285","ID1","High_No_DE"
"2286","GNG11","High_No_DE"
"2287","LGALS3","High_No_DE"
"2288","CNTN6","High_No_DE"
"2289","ENPP2","High_No_DE"
"2290","KIAA0319","High_No_DE"
"2291","SMAD6","High_No_DE"
"2292","DUSP5","High_No_DE"
"2293","PRICKLE1","High_No_DE"
"2294","RGS16","High_No_DE"
"2295","SLIT2","High_No_DE"
"2296","DDIT4L","High_No_DE"
"2297","CREB5","High_No_DE"
"2298","LPAR4","High_No_DE"
"2299","KIRREL3","High_No_DE"
"2300","CHST9","High_No_DE"
"2301","DEPTOR","High_No_DE"
"2302","SORCS3","High_No_DE"
"2303","UNC5D","High_No_DE"
"2304","ZIC3","High_No_DE"
"2305","NBL1","High_No_DE"
"2306","MPZ","High_No_DE"
"2307","TLCD1","High_No_DE"
"2308","DHRS3","High_No_DE"
"2309","NFIA","High_No_DE"
"2310","ADAMTS9","High_No_DE"
"2311","SP8","High_No_DE"
"2312","MYORG","High_No_DE"
"2313","TSHR","High_No_DE"
"2314","FOS","High_No_DE"
"2315","EMX2","High_No_DE"
"2316","SYT9","High_No_DE"
"2317","PDGFD","High_No_DE"
"2318","FOXB1","High_No_DE"
"2319","HTR1D","High_No_DE"
"2320","TNFSF15","High_No_DE"
"2321","PTCH1","High_No_DE"
"2322","GABRA5","High_No_DE"
"2323","FZD9","High_No_DE"
"2324","ELAVL3","High_No_DE"
"2325","VEPH1","High_No_DE"
"2326","SMOC1","High_No_DE"
"2327","SEC14L6","High_No_DE"
"2328","MEG3","High_No_DE"
"2329","RPL5P18","High_No_DE"
"2330","GDF10","High_No_DE"
"2331","NEFL","High_No_DE"
